tbs,snr,bler,itbs,nr,nru
256,11,0,2,8,48
256,11,0,2,16,96
256,11,0,2,32,192
256,11,0,2,64,384
256,11,0,2,128,768
256,11,0,3,1,5
256,11,0,3,2,10
256,11,0,3,4,20
256,11,0,3,8,40
256,11,0,3,16,80
256,11,0,3,32,160
256,11,0,3,64,320
256,11,0,3,128,640
256,11,0,4,1,4
256,11,0,4,2,8
256,11,0,4,4,16
256,11,0,4,8,32
256,11,0,4,16,64
256,11,0,4,32,128
256,11,0,4,64,256
256,11,0,4,128,512
256,11,0,6,1,3
256,11,0,6,2,6
256,11,0,6,4,12
256,11,0,6,8,24
256,11,0,6,16,48
256,11,0,6,32,96
256,11,0,6,64,192
256,11,0,6,128,384
256,11,0,8,1,2
256,11,0,8,2,4
256,11,0,8,4,8
256,11,0,8,8,16
256,11,0,8,16,32
256,11,0,8,32,64
256,11,0,8,64,128
256,11,0,8,128,256
256,11.5,0,0,1,10
256,11.5,0,0,2,20
256,11.5,0,0,4,40
256,11.5,0,0,8,80
256,11.5,0,0,16,160
256,11.5,0,0,32,320
256,11.5,0,0,64,640
256,11.5,0,0,128,1280
256,11.5,0,1,1,8
256,11.5,0,1,2,16
256,11.5,0,1,4,32
256,11.5,0,1,8,64
256,11.5,0,1,16,128
256,11.5,0,1,32,256
256,11.5,0,1,64,512
256,11.5,0,1,128,1024
256,11.5,0,2,1,6
256,11.5,0,2,2,12
256,11.5,0,2,4,24
256,11.5,0,2,8,48
256,11.5,0,2,16,96
256,11.5,0,2,32,192
256,11.5,0,2,64,384
256,11.5,0,2,128,768
256,11.5,0,3,1,5
256,11.5,0,3,2,10
256,11.5,0,3,4,20
256,11.5,0,3,8,40
256,11.5,0,3,16,80
256,11.5,0,3,32,160
256,11.5,0,3,64,320
256,11.5,0,3,128,640
256,11.5,0,4,1,4
256,11.5,0,4,2,8
256,11.5,0,4,4,16
256,11.5,0,4,8,32
256,11.5,0,4,16,64
256,11.5,0,4,32,128
256,11.5,0,4,64,256
256,11.5,0,4,128,512
256,11.5,0,6,1,3
256,11.5,0,6,2,6
256,11.5,0,6,4,12
256,11.5,0,6,8,24
256,11.5,0,6,16,48
256,11.5,0,6,32,96
256,11.5,0,6,64,192
256,11.5,0,6,128,384
256,11.5,0,8,1,2
256,11.5,0,8,2,4
256,11.5,0,8,4,8
256,11.5,0,8,8,16
256,11.5,0,8,16,32
256,11.5,0,8,32,64
256,11.5,0,8,64,128
256,11.5,0,8,128,256
256,12,0,0,1,10
256,12,0,0,2,20
256,12,0,0,4,40
256,12,0,0,8,80
256,12,0,0,16,160
256,12,0,0,32,320
256,12,0,0,64,640
256,12,0,0,128,1280
256,12,0,1,1,8
256,12,0,1,2,16
256,12,0,1,4,32
256,12,0,1,8,64
256,12,0,1,16,128
256,12,0,1,32,256
256,12,0,1,64,512
256,12,0,1,128,1024
256,12,0,2,1,6
256,12,0,2,2,12
256,12,0,2,4,24
256,12,0,2,8,48
256,12,0,2,16,96
256,12,0,2,32,192
256,12,0,2,64,384
256,12,0,2,128,768
256,12,0,3,1,5
256,12,0,3,2,10
256,12,0,3,4,20
256,12,0,3,8,40
256,12,0,3,16,80
256,12,0,3,32,160
256,12,0,3,64,320
256,12,0,3,128,640
256,12,0,4,1,4
256,12,0,4,2,8
256,12,0,4,4,16
256,12,0,4,8,32
256,12,0,4,16,64
256,12,0,4,32,128
256,12,0,4,64,256
256,12,0,4,128,512
256,12,0,6,1,3
256,12,0,6,2,6
256,12,0,6,4,12
256,12,0,6,8,24
256,12,0,6,16,48
256,12,0,6,32,96
256,12,0,6,64,192
256,12,0,6,128,384
256,12,0,8,1,2
256,12,0,8,2,4
256,12,0,8,4,8
256,12,0,8,8,16
256,12,0,8,16,32
256,12,0,8,32,64
256,12,0,8,64,128
256,12,0,8,128,256
256,12.5,0,0,1,10
256,12.5,0,0,2,20
256,12.5,0,0,4,40
256,12.5,0,0,8,80
256,12.5,0,0,16,160
256,12.5,0,0,32,320
256,12.5,0,0,64,640
256,12.5,0,0,128,1280
256,12.5,0,1,1,8
256,12.5,0,1,2,16
256,12.5,0,1,4,32
256,12.5,0,1,8,64
256,12.5,0,1,16,128
256,12.5,0,1,32,256
256,12.5,0,1,64,512
256,12.5,0,1,128,1024
256,12.5,0,2,1,6
256,12.5,0,2,2,12
256,12.5,0,2,4,24
256,12.5,0,2,8,48
256,12.5,0,2,16,96
256,12.5,0,2,32,192
256,12.5,0,2,64,384
256,12.5,0,2,128,768
256,12.5,0,3,1,5
256,12.5,0,3,2,10
256,12.5,0,3,4,20
256,12.5,0,3,8,40
256,12.5,0,3,16,80
256,12.5,0,3,32,160
256,12.5,0,3,64,320
256,12.5,0,3,128,640
256,12.5,0,4,1,4
256,12.5,0,4,2,8
256,12.5,0,4,4,16
256,12.5,0,4,8,32
256,12.5,0,4,16,64
256,12.5,0,4,32,128
256,12.5,0,4,64,256
256,12.5,0,4,128,512
256,12.5,0,6,1,3
256,12.5,0,6,2,6
256,12.5,0,6,4,12
256,12.5,0,6,8,24
256,12.5,0,6,16,48
256,12.5,0,6,32,96
256,12.5,0,6,64,192
256,12.5,0,6,128,384
256,12.5,0,8,1,2
256,12.5,0,8,2,4
256,12.5,0,8,4,8
256,12.5,0,8,8,16
256,12.5,0,8,16,32
256,12.5,0,8,32,64
256,12.5,0,8,64,128
256,12.5,0,8,128,256
256,13,0,0,1,10
256,13,0,0,2,20
256,13,0,0,4,40
256,13,0,0,8,80
256,13,0,0,16,160
256,13,0,0,32,320
256,13,0,0,64,640
256,13,0,0,128,1280
256,13,0,1,1,8
256,13,0,1,2,16
256,13,0,1,4,32
256,13,0,1,8,64
256,13,0,1,16,128
256,13,0,1,32,256
256,13,0,1,64,512
256,13,0,1,128,1024
256,13,0,2,1,6
256,13,0,2,2,12
256,13,0,2,4,24
256,13,0,2,8,48
256,13,0,2,16,96
256,13,0,2,32,192
256,13,0,2,64,384
256,13,0,2,128,768
256,13,0,3,1,5
256,13,0,3,2,10
256,13,0,3,4,20
256,13,0,3,8,40
256,13,0,3,16,80
256,13,0,3,32,160
256,13,0,3,64,320
256,13,0,3,128,640
256,13,0,4,1,4
256,13,0,4,2,8
256,13,0,4,4,16
256,13,0,4,8,32
256,13,0,4,16,64
256,13,0,4,32,128
256,13,0,4,64,256
256,13,0,4,128,512
256,13,0,6,1,3
256,13,0,6,2,6
256,13,0,6,4,12
256,13,0,6,8,24
256,13,0,6,16,48
256,13,0,6,32,96
256,13,0,6,64,192
256,13,0,6,128,384
256,13,0,8,1,2
256,13,0,8,2,4
256,13,0,8,4,8
256,13,0,8,8,16
256,13,0,8,16,32
256,13,0,8,32,64
256,13,0,8,64,128
256,13,0,8,128,256
256,13.5,0,0,1,10
256,13.5,0,0,2,20
256,13.5,0,0,4,40
256,13.5,0,0,8,80
256,13.5,0,0,16,160
256,13.5,0,0,32,320
256,13.5,0,0,64,640
256,13.5,0,0,128,1280
256,13.5,0,1,1,8
256,13.5,0,1,2,16
256,13.5,0,1,4,32
256,13.5,0,1,8,64
256,13.5,0,1,16,128
256,13.5,0,1,32,256
256,13.5,0,1,64,512
256,13.5,0,1,128,1024
256,13.5,0,2,1,6
256,13.5,0,2,2,12
256,13.5,0,2,4,24
256,13.5,0,2,8,48
256,13.5,0,2,16,96
256,13.5,0,2,32,192
256,13.5,0,2,64,384
256,13.5,0,2,128,768
256,13.5,0,3,1,5
256,13.5,0,3,2,10
256,13.5,0,3,4,20
256,13.5,0,3,8,40
256,13.5,0,3,16,80
256,13.5,0,3,32,160
256,13.5,0,3,64,320
256,13.5,0,3,128,640
256,13.5,0,4,1,4
256,13.5,0,4,2,8
256,13.5,0,4,4,16
256,13.5,0,4,8,32
256,13.5,0,4,16,64
256,13.5,0,4,32,128
256,13.5,0,4,64,256
256,13.5,0,4,128,512
256,13.5,0,6,1,3
256,13.5,0,6,2,6
256,13.5,0,6,4,12
256,13.5,0,6,8,24
256,13.5,0,6,16,48
256,13.5,0,6,32,96
256,13.5,0,6,64,192
256,13.5,0,6,128,384
256,13.5,0,8,1,2
256,13.5,0,8,2,4
256,13.5,0,8,4,8
256,13.5,0,8,8,16
256,13.5,0,8,16,32
256,13.5,0,8,32,64
256,13.5,0,8,64,128
256,13.5,0,8,128,256
256,14,0,0,1,10
256,14,0,0,2,20
256,14,0,0,4,40
256,14,0,0,8,80
256,14,0,0,16,160
256,14,0,0,32,320
256,14,0,0,64,640
256,14,0,0,128,1280
256,14,0,1,1,8
256,14,0,1,2,16
256,14,0,1,4,32
256,14,0,1,8,64
256,14,0,1,16,128
256,14,0,1,32,256
256,14,0,1,64,512
256,14,0,1,128,1024
256,14,0,2,1,6
256,14,0,2,2,12
256,14,0,2,4,24
256,14,0,2,8,48
256,14,0,2,16,96
256,14,0,2,32,192
256,14,0,2,64,384
256,14,0,2,128,768
256,14,0,3,1,5
256,14,0,3,2,10
256,14,0,3,4,20
256,14,0,3,8,40
256,14,0,3,16,80
256,14,0,3,32,160
256,14,0,3,64,320
256,14,0,3,128,640
256,14,0,4,1,4
256,14,0,4,2,8
256,14,0,4,4,16
256,14,0,4,8,32
256,14,0,4,16,64
256,14,0,4,32,128
256,14,0,4,64,256
256,14,0,4,128,512
256,14,0,6,1,3
256,14,0,6,2,6
256,14,0,6,4,12
256,14,0,6,8,24
256,14,0,6,16,48
256,14,0,6,32,96
256,14,0,6,64,192
256,14,0,6,128,384
256,14,0,8,1,2
256,14,0,8,2,4
256,14,0,8,4,8
256,14,0,8,8,16
256,14,0,8,16,32
256,14,0,8,32,64
256,14,0,8,64,128
256,14,0,8,128,256
256,14.5,0,0,1,10
256,14.5,0,0,2,20
256,14.5,0,0,4,40
256,14.5,0,0,8,80
256,14.5,0,0,16,160
256,14.5,0,0,32,320
256,14.5,0,0,64,640
256,14.5,0,0,128,1280
256,14.5,0,1,1,8
256,14.5,0,1,2,16
256,14.5,0,1,4,32
256,14.5,0,1,8,64
256,14.5,0,1,16,128
256,14.5,0,1,32,256
256,14.5,0,1,64,512
256,14.5,0,1,128,1024
256,14.5,0,2,1,6
256,14.5,0,2,2,12
256,14.5,0,2,4,24
256,14.5,0,2,8,48
256,14.5,0,2,16,96
256,14.5,0,2,32,192
256,14.5,0,2,64,384
256,14.5,0,2,128,768
256,14.5,0,3,1,5
256,14.5,0,3,2,10
256,14.5,0,3,4,20
256,14.5,0,3,8,40
256,14.5,0,3,16,80
256,14.5,0,3,32,160
256,14.5,0,3,64,320
256,14.5,0,3,128,640
256,14.5,0,4,1,4
256,14.5,0,4,2,8
256,14.5,0,4,4,16
256,14.5,0,4,8,32
256,14.5,0,4,16,64
256,14.5,0,4,32,128
256,14.5,0,4,64,256
256,14.5,0,4,128,512
256,14.5,0,6,1,3
256,14.5,0,6,2,6
256,14.5,0,6,4,12
256,14.5,0,6,8,24
256,14.5,0,6,16,48
256,14.5,0,6,32,96
256,14.5,0,6,64,192
256,14.5,0,6,128,384
256,14.5,0,8,1,2
256,14.5,0,8,2,4
256,14.5,0,8,4,8
256,14.5,0,8,8,16
256,14.5,0,8,16,32
256,14.5,0,8,32,64
256,14.5,0,8,64,128
256,14.5,0,8,128,256
256,15,0,0,1,10
256,15,0,0,2,20
256,15,0,0,4,40
256,15,0,0,8,80
256,15,0,0,16,160
256,15,0,0,32,320
256,15,0,0,64,640
256,15,0,0,128,1280
256,15,0,1,1,8
256,15,0,1,2,16
256,15,0,1,4,32
256,15,0,1,8,64
256,15,0,1,16,128
256,15,0,1,32,256
256,15,0,1,64,512
256,15,0,1,128,1024
256,15,0,2,1,6
256,15,0,2,2,12
256,15,0,2,4,24
256,15,0,2,8,48
256,15,0,2,16,96
256,15,0,2,32,192
256,15,0,2,64,384
256,15,0,2,128,768
256,15,0,3,1,5
256,15,0,3,2,10
256,15,0,3,4,20
256,15,0,3,8,40
256,15,0,3,16,80
256,15,0,3,32,160
256,15,0,3,64,320
256,15,0,3,128,640
256,15,0,4,1,4
256,15,0,4,2,8
256,15,0,4,4,16
256,15,0,4,8,32
256,15,0,4,16,64
256,15,0,4,32,128
256,15,0,4,64,256
256,15,0,4,128,512
256,15,0,6,1,3
256,15,0,6,2,6
256,15,0,6,4,12
256,15,0,6,8,24
256,15,0,6,16,48
256,15,0,6,32,96
256,15,0,6,64,192
256,15,0,6,128,384
256,15,0,8,1,2
256,15,0,8,2,4
256,15,0,8,4,8
256,15,0,8,8,16
256,15,0,8,16,32
256,15,0,8,32,64
256,15,0,8,64,128
256,15,0,8,128,256
256,15.5,0,0,1,10
256,15.5,0,0,2,20
256,15.5,0,0,4,40
256,15.5,0,0,8,80
256,15.5,0,0,16,160
256,15.5,0,0,32,320
256,15.5,0,0,64,640
256,15.5,0,0,128,1280
256,15.5,0,1,1,8
256,15.5,0,1,2,16
256,15.5,0,1,4,32
256,15.5,0,1,8,64
256,15.5,0,1,16,128
256,15.5,0,1,32,256
256,15.5,0,1,64,512
256,15.5,0,1,128,1024
256,15.5,0,2,1,6
256,15.5,0,2,2,12
256,15.5,0,2,4,24
256,15.5,0,2,8,48
256,15.5,0,2,16,96
256,15.5,0,2,32,192
256,15.5,0,2,64,384
256,15.5,0,2,128,768
256,15.5,0,3,1,5
256,15.5,0,3,2,10
256,15.5,0,3,4,20
256,15.5,0,3,8,40
256,15.5,0,3,16,80
256,15.5,0,3,32,160
256,15.5,0,3,64,320
256,15.5,0,3,128,640
256,15.5,0,4,1,4
256,15.5,0,4,2,8
256,15.5,0,4,4,16
256,15.5,0,4,8,32
256,15.5,0,4,16,64
256,15.5,0,4,32,128
256,15.5,0,4,64,256
256,15.5,0,4,128,512
256,15.5,0,6,1,3
256,15.5,0,6,2,6
256,15.5,0,6,4,12
256,15.5,0,6,8,24
256,15.5,0,6,16,48
256,15.5,0,6,32,96
256,15.5,0,6,64,192
256,15.5,0,6,128,384
256,15.5,0,8,1,2
256,15.5,0,8,2,4
256,15.5,0,8,4,8
256,15.5,0,8,8,16
256,15.5,0,8,16,32
256,15.5,0,8,32,64
256,15.5,0,8,64,128
256,15.5,0,8,128,256
256,16,0,0,1,10
256,16,0,0,2,20
256,16,0,0,4,40
256,16,0,0,8,80
256,16,0,0,16,160
256,16,0,0,32,320
256,16,0,0,64,640
256,16,0,0,128,1280
256,16,0,1,1,8
256,16,0,1,2,16
256,16,0,1,4,32
256,16,0,1,8,64
256,16,0,1,16,128
256,16,0,1,32,256
256,16,0,1,64,512
256,16,0,1,128,1024
256,16,0,2,1,6
256,16,0,2,2,12
256,16,0,2,4,24
256,16,0,2,8,48
256,16,0,2,16,96
256,16,0,2,32,192
256,16,0,2,64,384
256,16,0,2,128,768
256,16,0,3,1,5
256,16,0,3,2,10
256,16,0,3,4,20
256,16,0,3,8,40
256,16,0,3,16,80
256,16,0,3,32,160
256,16,0,3,64,320
256,16,0,3,128,640
256,16,0,4,1,4
256,16,0,4,2,8
256,16,0,4,4,16
256,16,0,4,8,32
256,16,0,4,16,64
256,16,0,4,32,128
256,16,0,4,64,256
256,16,0,4,128,512
256,16,0,6,1,3
256,16,0,6,2,6
256,16,0,6,4,12
256,16,0,6,8,24
256,16,0,6,16,48
256,16,0,6,32,96
256,16,0,6,64,192
256,16,0,6,128,384
256,16,0,8,1,2
256,16,0,8,2,4
256,16,0,8,4,8
256,16,0,8,8,16
256,16,0,8,16,32
256,16,0,8,32,64
256,16,0,8,64,128
256,16,0,8,128,256
256,16.5,0,0,1,10
256,16.5,0,0,2,20
256,16.5,0,0,4,40
256,16.5,0,0,8,80
256,16.5,0,0,16,160
256,16.5,0,0,32,320
256,16.5,0,0,64,640
256,16.5,0,0,128,1280
256,16.5,0,1,1,8
256,16.5,0,1,2,16
256,16.5,0,1,4,32
256,16.5,0,1,8,64
256,16.5,0,1,16,128
256,16.5,0,1,32,256
256,16.5,0,1,64,512
256,16.5,0,1,128,1024
256,16.5,0,2,1,6
256,16.5,0,2,2,12
256,16.5,0,2,4,24
256,16.5,0,2,8,48
256,16.5,0,2,16,96
256,16.5,0,2,32,192
256,16.5,0,2,64,384
256,16.5,0,2,128,768
256,16.5,0,3,1,5
256,16.5,0,3,2,10
256,16.5,0,3,4,20
256,16.5,0,3,8,40
256,16.5,0,3,16,80
256,16.5,0,3,32,160
256,16.5,0,3,64,320
256,16.5,0,3,128,640
256,16.5,0,4,1,4
256,16.5,0,4,2,8
256,16.5,0,4,4,16
256,16.5,0,4,8,32
256,16.5,0,4,16,64
256,16.5,0,4,32,128
256,16.5,0,4,64,256
256,16.5,0,4,128,512
256,16.5,0,6,1,3
256,16.5,0,6,2,6
256,16.5,0,6,4,12
256,16.5,0,6,8,24
256,16.5,0,6,16,48
256,16.5,0,6,32,96
256,16.5,0,6,64,192
256,16.5,0,6,128,384
256,16.5,0,8,1,2
256,16.5,0,8,2,4
256,16.5,0,8,4,8
256,16.5,0,8,8,16
256,16.5,0,8,16,32
256,16.5,0,8,32,64
256,16.5,0,8,64,128
256,16.5,0,8,128,256
256,17,0,0,1,10
256,17,0,0,2,20
256,17,0,0,4,40
256,17,0,0,8,80
256,17,0,0,16,160
256,17,0,0,32,320
256,17,0,0,64,640
256,17,0,0,128,1280
256,17,0,1,1,8
256,17,0,1,2,16
256,17,0,1,4,32
256,17,0,1,8,64
256,17,0,1,16,128
256,17,0,1,32,256
256,17,0,1,64,512
256,17,0,1,128,1024
256,17,0,2,1,6
256,17,0,2,2,12
256,17,0,2,4,24
256,17,0,2,8,48
256,17,0,2,16,96
256,17,0,2,32,192
256,17,0,2,64,384
256,17,0,2,128,768
256,17,0,3,1,5
256,17,0,3,2,10
256,17,0,3,4,20
256,17,0,3,8,40
256,17,0,3,16,80
256,17,0,3,32,160
256,17,0,3,64,320
256,17,0,3,128,640
256,17,0,4,1,4
256,17,0,4,2,8
256,17,0,4,4,16
256,17,0,4,8,32
256,17,0,4,16,64
256,17,0,4,32,128
256,17,0,4,64,256
256,17,0,4,128,512
256,17,0,6,1,3
256,17,0,6,2,6
256,17,0,6,4,12
256,17,0,6,8,24
256,17,0,6,16,48
256,17,0,6,32,96
256,17,0,6,64,192
256,17,0,6,128,384
256,17,0,8,1,2
256,17,0,8,2,4
256,17,0,8,4,8
256,17,0,8,8,16
256,17,0,8,16,32
256,17,0,8,32,64
256,17,0,8,64,128
256,17,0,8,128,256
256,17.5,0,0,1,10
256,17.5,0,0,2,20
256,17.5,0,0,4,40
256,17.5,0,0,8,80
256,17.5,0,0,16,160
256,17.5,0,0,32,320
256,17.5,0,0,64,640
256,17.5,0,0,128,1280
256,17.5,0,1,1,8
256,17.5,0,1,2,16
256,17.5,0,1,4,32
256,17.5,0,1,8,64
256,17.5,0,1,16,128
256,17.5,0,1,32,256
256,17.5,0,1,64,512
256,17.5,0,1,128,1024
256,17.5,0,2,1,6
256,17.5,0,2,2,12
256,17.5,0,2,4,24
256,17.5,0,2,8,48
256,17.5,0,2,16,96
256,17.5,0,2,32,192
256,17.5,0,2,64,384
256,17.5,0,2,128,768
256,17.5,0,3,1,5
256,17.5,0,3,2,10
256,17.5,0,3,4,20
256,17.5,0,3,8,40
256,17.5,0,3,16,80
256,17.5,0,3,32,160
256,17.5,0,3,64,320
256,17.5,0,3,128,640
256,17.5,0,4,1,4
256,17.5,0,4,2,8
256,17.5,0,4,4,16
256,17.5,0,4,8,32
256,17.5,0,4,16,64
256,17.5,0,4,32,128
256,17.5,0,4,64,256
256,17.5,0,4,128,512
256,17.5,0,6,1,3
256,17.5,0,6,2,6
256,17.5,0,6,4,12
256,17.5,0,6,8,24
256,17.5,0,6,16,48
256,17.5,0,6,32,96
256,17.5,0,6,64,192
256,17.5,0,6,128,384
256,17.5,0,8,1,2
256,17.5,0,8,2,4
256,17.5,0,8,4,8
256,17.5,0,8,8,16
256,17.5,0,8,16,32
256,17.5,0,8,32,64
256,17.5,0,8,64,128
256,17.5,0,8,128,256
256,18,0,0,1,10
256,18,0,0,2,20
256,18,0,0,4,40
256,18,0,0,8,80
256,18,0,0,16,160
256,18,0,0,32,320
256,18,0,0,64,640
256,18,0,0,128,1280
256,18,0,1,1,8
256,18,0,1,2,16
256,18,0,1,4,32
256,18,0,1,8,64
256,18,0,1,16,128
256,18,0,1,32,256
256,18,0,1,64,512
256,18,0,1,128,1024
256,18,0,2,1,6
256,18,0,2,2,12
256,18,0,2,4,24
256,18,0,2,8,48
256,18,0,2,16,96
256,18,0,2,32,192
256,18,0,2,64,384
256,18,0,2,128,768
256,18,0,3,1,5
256,18,0,3,2,10
256,18,0,3,4,20
256,18,0,3,8,40
256,18,0,3,16,80
256,18,0,3,32,160
256,18,0,3,64,320
256,18,0,3,128,640
256,18,0,4,1,4
256,18,0,4,2,8
256,18,0,4,4,16
256,18,0,4,8,32
256,18,0,4,16,64
256,18,0,4,32,128
256,18,0,4,64,256
256,18,0,4,128,512
256,18,0,6,1,3
256,18,0,6,2,6
256,18,0,6,4,12
256,18,0,6,8,24
256,18,0,6,16,48
256,18,0,6,32,96
256,18,0,6,64,192
256,18,0,6,128,384
256,18,0,8,1,2
256,18,0,8,2,4
256,18,0,8,4,8
256,18,0,8,8,16
256,18,0,8,16,32
256,18,0,8,32,64
256,18,0,8,64,128
256,18,0,8,128,256
256,18.5,0,0,1,10
256,18.5,0,0,2,20
256,18.5,0,0,4,40
256,18.5,0,0,8,80
256,18.5,0,0,16,160
256,18.5,0,0,32,320
256,18.5,0,0,64,640
256,18.5,0,0,128,1280
256,18.5,0,1,1,8
256,18.5,0,1,2,16
256,18.5,0,1,4,32
256,18.5,0,1,8,64
256,18.5,0,1,16,128
256,18.5,0,1,32,256
256,18.5,0,1,64,512
256,18.5,0,1,128,1024
256,18.5,0,2,1,6
256,18.5,0,2,2,12
256,18.5,0,2,4,24
256,18.5,0,2,8,48
256,18.5,0,2,16,96
256,18.5,0,2,32,192
256,18.5,0,2,64,384
256,18.5,0,2,128,768
256,18.5,0,3,1,5
256,18.5,0,3,2,10
256,18.5,0,3,4,20
256,18.5,0,3,8,40
256,18.5,0,3,16,80
256,18.5,0,3,32,160
256,18.5,0,3,64,320
256,18.5,0,3,128,640
256,18.5,0,4,1,4
256,18.5,0,4,2,8
256,18.5,0,4,4,16
256,18.5,0,4,8,32
256,18.5,0,4,16,64
256,18.5,0,4,32,128
256,18.5,0,4,64,256
256,18.5,0,4,128,512
256,18.5,0,6,1,3
256,18.5,0,6,2,6
256,18.5,0,6,4,12
256,18.5,0,6,8,24
256,18.5,0,6,16,48
256,18.5,0,6,32,96
256,18.5,0,6,64,192
256,18.5,0,6,128,384
256,18.5,0,8,1,2
256,18.5,0,8,2,4
256,18.5,0,8,4,8
256,18.5,0,8,8,16
256,18.5,0,8,16,32
256,18.5,0,8,32,64
256,18.5,0,8,64,128
256,18.5,0,8,128,256
256,19,0,0,1,10
256,19,0,0,2,20
256,19,0,0,4,40
256,19,0,0,8,80
256,19,0,0,16,160
256,19,0,0,32,320
256,19,0,0,64,640
256,19,0,0,128,1280
256,19,0,1,1,8
256,19,0,1,2,16
256,19,0,1,4,32
256,19,0,1,8,64
256,19,0,1,16,128
256,19,0,1,32,256
256,19,0,1,64,512
256,19,0,1,128,1024
256,19,0,2,1,6
256,19,0,2,2,12
256,19,0,2,4,24
256,19,0,2,8,48
256,19,0,2,16,96
256,19,0,2,32,192
256,19,0,2,64,384
256,19,0,2,128,768
256,19,0,3,1,5
256,19,0,3,2,10
256,19,0,3,4,20
256,19,0,3,8,40
256,19,0,3,16,80
256,19,0,3,32,160
256,19,0,3,64,320
256,19,0,3,128,640
256,19,0,4,1,4
256,19,0,4,2,8
256,19,0,4,4,16
256,19,0,4,8,32
256,19,0,4,16,64
256,19,0,4,32,128
256,19,0,4,64,256
256,19,0,4,128,512
256,19,0,6,1,3
256,19,0,6,2,6
256,19,0,6,4,12
256,19,0,6,8,24
256,19,0,6,16,48
256,19,0,6,32,96
256,19,0,6,64,192
256,19,0,6,128,384
256,19,0,8,1,2
256,19,0,8,2,4
256,19,0,8,4,8
256,19,0,8,8,16
256,19,0,8,16,32
256,19,0,8,32,64
256,19,0,8,64,128
256,19,0,8,128,256
256,19.5,0,0,1,10
256,19.5,0,0,2,20
256,19.5,0,0,4,40
256,19.5,0,0,8,80
256,19.5,0,0,16,160
256,19.5,0,0,32,320
256,19.5,0,0,64,640
256,19.5,0,0,128,1280
256,19.5,0,1,1,8
256,19.5,0,1,2,16
256,19.5,0,1,4,32
256,19.5,0,1,8,64
256,19.5,0,1,16,128
256,19.5,0,1,32,256
256,19.5,0,1,64,512
256,19.5,0,1,128,1024
256,19.5,0,2,1,6
256,19.5,0,2,2,12
256,19.5,0,2,4,24
256,19.5,0,2,8,48
256,19.5,0,2,16,96
256,19.5,0,2,32,192
256,19.5,0,2,64,384
256,19.5,0,2,128,768
256,19.5,0,3,1,5
256,19.5,0,3,2,10
256,19.5,0,3,4,20
256,19.5,0,3,8,40
256,19.5,0,3,16,80
256,19.5,0,3,32,160
256,19.5,0,3,64,320
256,19.5,0,3,128,640
256,19.5,0,4,1,4
256,19.5,0,4,2,8
256,19.5,0,4,4,16
256,19.5,0,4,8,32
256,19.5,0,4,16,64
256,19.5,0,4,32,128
256,19.5,0,4,64,256
256,19.5,0,4,128,512
256,19.5,0,6,1,3
256,19.5,0,6,2,6
256,19.5,0,6,4,12
256,19.5,0,6,8,24
256,19.5,0,6,16,48
256,19.5,0,6,32,96
256,19.5,0,6,64,192
256,19.5,0,6,128,384
256,19.5,0,8,1,2
256,19.5,0,8,2,4
256,19.5,0,8,4,8
256,19.5,0,8,8,16
256,19.5,0,8,16,32
256,19.5,0,8,32,64
256,19.5,0,8,64,128
256,19.5,0,8,128,256
256,20,0,0,1,10
256,20,0,0,2,20
256,20,0,0,4,40
256,20,0,0,8,80
256,20,0,0,16,160
256,20,0,0,32,320
256,20,0,0,64,640
256,20,0,0,128,1280
256,20,0,1,1,8
256,20,0,1,2,16
256,20,0,1,4,32
256,20,0,1,8,64
256,20,0,1,16,128
256,20,0,1,32,256
256,20,0,1,64,512
256,20,0,1,128,1024
256,20,0,2,1,6
256,20,0,2,2,12
256,20,0,2,4,24
256,20,0,2,8,48
256,20,0,2,16,96
256,20,0,2,32,192
256,20,0,2,64,384
256,20,0,2,128,768
256,20,0,3,1,5
256,20,0,3,2,10
256,20,0,3,4,20
256,20,0,3,8,40
256,20,0,3,16,80
256,20,0,3,32,160
256,20,0,3,64,320
256,20,0,3,128,640
256,20,0,4,1,4
256,20,0,4,2,8
256,20,0,4,4,16
256,20,0,4,8,32
256,20,0,4,16,64
256,20,0,4,32,128
256,20,0,4,64,256
256,20,0,4,128,512
256,20,0,6,1,3
256,20,0,6,2,6
256,20,0,6,4,12
256,20,0,6,8,24
256,20,0,6,16,48
256,20,0,6,32,96
256,20,0,6,64,192
256,20,0,6,128,384
256,20,0,8,1,2
256,20,0,8,2,4
256,20,0,8,4,8
256,20,0,8,8,16
256,20,0,8,16,32
256,20,0,8,32,64
256,20,0,8,64,128
256,20,0,8,128,256
296,-30,1,9,1,2
296,-30,1,9,2,4
296,-30,1,9,4,8
296,-30,1,9,8,16
296,-30,1,9,16,32
296,-30,1,9,32,64
296,-30,1,9,64,128
296,-30,1,9,128,256
296,-29.5,1,9,1,2
296,-29.5,1,9,2,4
296,-29.5,1,9,4,8
296,-29.5,1,9,8,16
296,-29.5,1,9,16,32
296,-29.5,1,9,32,64
296,-29.5,1,9,64,128
296,-29.5,1,9,128,256
296,-29,1,9,1,2
296,-29,1,9,2,4
296,-29,1,9,4,8
296,-29,1,9,8,16
296,-29,1,9,16,32
296,-29,1,9,32,64
296,-29,1,9,64,128
296,-29,1,9,128,256
296,-28.5,1,9,1,2
296,-28.5,1,9,2,4
296,-28.5,1,9,4,8
296,-28.5,1,9,8,16
